;wkr_nr2013;wkr_nr2017;wkr_name_2017;bula_2017;bula_name_2017;bula_abk_2017;change2017;new2017;ost_2017;wkr_nr2009;wkr_nr2005;wkr_nr2002;wkr_nr1998;change2013;new2013;change2009;new2009;change2005;new2005;change2002;new2002;jahr_2002;wkr_name_2002;bula_2002;ost_2002;wahlberechtigte_2002;waehler_2002;zweitstimmegueltig_2002;spd1_2002;spd2_2002;cdu1_2002;cdu2_2002;csu1_2002;csu2_2002;gru1_2002;gru2_2002;fdp1_2002;fdp2_2002;pds1_2002;pds2_2002;jahr_2005;wkr_name_2005;bula_2005;ost_2005;wahlberechtigte_2005;waehler_2005;zweitstimmegueltig_2005;spd1_2005;spd2_2005;cdu1_2005;cdu2_2005;csu1_2005;csu2_2005;gru1_2005;gru2_2005;fdp1_2005;fdp2_2005;pds1_2005;pds2_2005;jahr_2009;wkr_name_2009;bula_2009;ost_2009;wahlberechtigte_2009;waehler_2009;zweitstimmegueltig_2009;spd1_2009;spd2_2009;cdu1_2009;cdu2_2009;fdp1_2009;fdp2_2009;pds1_2009;pds2_2009;gru1_2009;gru2_2009;csu1_2009;csu2_2009;jahr_2013;wkr_name_2013;cdsu1share_2002;spd1share_2002;fdp1share_2002;gru1share_2002;lin1share_2002;cdsu2share_2002;spd2share_2002;fdp2share_2002;gru2share_2002;lin2share_2002;cdsu1share_2005;spd1share_2005;fdp1share_2005;gru1share_2005;lin1share_2005;cdsu2share_2005;spd2share_2005;fdp2share_2005;gru2share_2005;lin2share_2005;cdsu1share_2009;spd1share_2009;fdp1share_2009;gru1share_2009;lin1share_2009;cdsu2share_2009;spd2share_2009;fdp2share_2009;gru2share_2009;lin2share_2009
99;99;99;Oberbergischer Kreis;5;Nordrhein-Westfalen;NW;0;0;0;100;100;100;66;0;0;0;0;0;0;0;0;2002;Oberbergischer Kreis;5;0;210055;170173;168358;73038;64657;75983;70286;0;0;6330;11951;9855;15696;1392;1644;2005;Oberbergischer Kreis;5;0;212632;165042;162498;62195;55537;79789;64751;0;0;6129;10891;6743;18849;5736;7232;2009;Oberbergischer Kreis;5;0;211963;150609;148436;41165;35604;71759;56807;12990;25007;9599;11070;10066;12826;0;0;2013;Oberbergischer Kreis;0,451318024685492;0,429198521504586;0,0579116546103083;0,0371974402519789;0,00817991103171479;0,417479418857435;0,379948640501137;0,0922355485300253;0,0702285321408214;0,00966075699435281;0,491015274034142;0,376843470146993;0,0408562668896402;0,0371360017450104;0,0347547896898971;0,398472596585804;0,336502223676398;0,114207292689134;0,0659892633390289;0,0438191490650865;0,48343393785874;0,273323639357542;0,086249825707627;0,0668353152866031;0,0637345709751741;0,382703656794848;0,236400215126586;0,16603921412399;0,0851609133584314;0,073501583570703
100;100;100;Rheinisch-Bergischer Kreis;5;Nordrhein-Westfalen;NW;0;0;0;101;101;101;67;0;0;0;0;0;0;0;0;2002;Rheinisch-Bergischer Kreis;5;0;210429;177441;175935;70481;63857;78770;66824;0;0;10841;18709;12298;20866;1562;1895;2005;Rheinisch-Bergischer Kreis;5;0;213615;177035;175235;65495;58867;86290;64757;0;0;8735;15421;7881;24683;5358;7180;2009;Rheinisch-Bergischer Kreis;5;0;215582;166669;165128;43992;38415;82523;58572;14198;31480;8561;10832;13745;18582;0;0;2013;Rheinisch-Bergischer Kreis;0,447722170119646;0,397208086068045;0,0693075444795735;0,0610963644253583;0,00880292604302275;0,379822093386762;0,359877367688415;0,117594017166269;0,105437863853337;0,0106796061789553;0,492424458584187;0,369955093625554;0,0445166210071455;0,0493405258847121;0,030265201796255;0,369543755528291;0,332516169119101;0,139424407603016;0,0871070692235999;0,0405569520151383;0,499751707766097;0,263948304723734;0,0851868073846966;0,0824688454361639;0,0513652808860676;0,354706651809505;0,230486773185175;0,18887735571702;0,111490439133852;0,0649910901247382
101;101;101;Leverkusen  Köln IV;5;Nordrhein-Westfalen;NW;0;0;0;102;102;102;68;0;0;0;0;0;0;0;0;2002;Leverkusen - Köln IV;5;0;212452;163626;162507;80624;73726;55241;50482;0;0;12239;17719;9806;14385;1985;2421;2005;Leverkusen - Köln IV;5;0;213112;161257;159786;78235;66721;57271;47453;0;0;8425;15856;6248;16015;7050;8856;2009;Leverkusen - Köln IV;5;0;213303;146460;144855;53517;40982;51242;43188;11332;20670;11723;13715;13386;18064;0;0;2013;Leverkusen – Köln IV;0,339929972247349;0,492733428672705;0,059929351081124;0,0747986261352108;0,0121313238727342;0,31064507990425;0,450576314277682;0,0879139012137435;0,108289636121399;0,0147959370760148;0,358423140951022;0,485157233484438;0,0387456048419604;0,0522457939810365;0,0437190323520839;0,296978458688496;0,413755681923885;0,0993135181728545;0,0983275144644884;0,0549185461716391;0,353746850298574;0,365403523146252;0,0773726614775365;0,091396968455551;0,0800423323774409;0,298146422284353;0,27981701488461;0,141130684145842;0,123337430015021;0,093643315581046
102;102;102;Wuppertal I;5;Nordrhein-Westfalen;NW;0;0;0;103;103;103;69;0;0;0;0;0;0;0;0;2002;Wuppertal I;5;0;223764;172608;170538;85106;72924;57267;51256;0;0;10117;19521;12252;17996;3078;3480;2005;Wuppertal I;5;0;220640;166375;164076;78426;66241;58192;47248;0;0;7720;15229;7008;17473;9454;11629;2009;Wuppertal I;5;0;216614;145089;143174;51180;39244;49021;40972;11852;19458;15003;16743;13308;18285;0;0;2013;Wuppertal I;0,335801991345037;0,493059417871709;0,0709816462736374;0,0586125787912495;0,0178323136818687;0,300554715078164;0,422483314794216;0,104259362254357;0,113094410456062;0,0201612903225806;0,35466491138253;0,471380916604057;0,0421217129977461;0,0464012021036814;0,0568234410217881;0,287964114190985;0,398142749812171;0,105021788129226;0,091534184823441;0,0698963185574756;0,342387584337938;0,352749002336497;0,0816877916313435;0,0917230113930071;0,103405495936977;0,286169276544624;0,270482255718904;0,134110787172012;0,126026094328309;0,115398134937866
103;103;103;Solingen  Remscheid  Wuppertal II;5;Nordrhein-Westfalen;NW;0;0;0;104;104;104;71;0;0;0;0;0;0;0;0;2002;Solingen - Remscheid - Wuppertal II;5;0;233722;184236;182321;85808;75514;68551;62527;0;0;8244;15743;14668;20832;2078;2580;2005;Solingen - Remscheid - Wuppertal II;5;0;232219;179124;176793;76358;67871;72385;58141;0;0;7600;12718;9506;22293;8336;10182;2009;Solingen - Remscheid - Wuppertal II;5;0;229927;162192;160398;54910;42869;62365;51248;13940;26079;13418;15057;12956;16357;0;0;2013;Solingen – Remscheid – Wuppertal II;0,37599069772544;0,46575045050913;0,0796152760589678;0,0447469549925096;0,0112790117023817;0,342950071577054;0,409876462797716;0,113072363707419;0,0854501834603443;0,0140037777633036;0,409433631422059;0,4262857015252;0,0530693821040173;0,0424287086040955;0,0465375940689132;0,328864830621122;0,378905116009022;0,124455684330408;0,071001094214064;0,0568433040798553;0,388814074988466;0,338549373581928;0,0859475189898392;0,0798806352964388;0,0827291111768768;0,319505230738538;0,264310200256486;0,160790914471737;0,100849610338364;0,0928344184670021
104;104;104;Mettmann I;5;Nordrhein-Westfalen;NW;0;0;0;105;105;105;72;0;0;0;0;0;0;0;0;2002;Mettmann I;5;0;204445;168789;167294;71279;65804;70418;62602;0;0;9526;14298;12195;18835;1627;1768;2005;Mettmann I;5;0;205589;165177;163491;64699;58511;77187;61598;0;0;7034;11398;6879;20143;5753;7178;2009;Mettmann I;5;0;204450;150715;149102;50319;36767;66300;52053;11674;27081;8412;10411;10611;15404;0;0;2013;Mettmann I;0,420923643406219;0,422296476666133;0,0722499688960773;0,0564373270770015;0,00963925374283869;0,374203498033402;0,38985952876076;0,111589025351178;0,0847093116257576;0,0104746162368401;0,472117731251262;0,39169496963863;0,0416462340398482;0,0425846213455869;0,0348293043220303;0,376766916833343;0,354232126748881;0,121947970964481;0,0690047645858685;0,0434564134231763;0,444662043433354;0,333868559864645;0,0774574528082805;0,0704044056663239;0,0558139534883721;0,349110005231318;0,243950502604253;0,179683508608964;0,10220615068175;0,0690773977374515
105;105;105;Mettmann II;5;Nordrhein-Westfalen;NW;0;0;0;106;106;106;73;0;0;0;0;0;0;0;0;2002;Mettmann II;5;0;171143;139814;138827;62777;57488;56285;49739;0;0;6073;11170;9882;15199;1546;1717;2005;Mettmann II;5;0;170221;135236;134016;58157;51750;55728;47366;0;0;5188;8806;7120;15867;6321;6668;2009;Mettmann II;5;0;168402;122690;121429;43173;32740;48276;40999;11332;20574;8418;9839;8447;11350;0;0;2013;Mettmann II;0,40543266079365;0,449003676312816;0,0706796172057162;0,0434362796286495;0,0110575478850473;0,358280449768417;0,411174846581887;0,10870871300442;0,0798918563234011;0,0122806013703921;0,415830945558739;0,430040817533793;0,0526487030080748;0,0383625661806028;0,0467405128811855;0,35343541069723;0,382664379307285;0,117328226211955;0,0651157975686947;0,0493063977047532;0,397565655650627;0,351886869345505;0,0923628657592306;0,0688483168962426;0,0686119488140843;0,337637631867182;0,266851414133181;0,167690928356019;0,0925095769826392;0,0801939848398402
106;106;106;Düsseldorf I;5;Nordrhein-Westfalen;NW;0;0;0;107;107;107;74;0;0;0;0;0;0;0;0;2002;Düsseldorf I;5;0;215782;174292;173084;76207;63472;69750;61585;0;0;10216;21340;12519;20385;1968;2535;2005;Düsseldorf I;5;0;215651;170004;168485;68314;56672;74976;59644;0;0;8624;16217;8763;23983;6239;8180;2009;Düsseldorf I;5;0;218215;159600;158386;45125;35625;68749;52747;16472;31626;10266;11962;15894;19967;0;0;2013;Düsseldorf I;0,402983522451526;0,437237509466872;0,0718277373602919;0,0586142794850022;0,0112913960480114;0,355809895773151;0,364170472540335;0,116958896564386;0,122438207146627;0,0145445574094049;0,445001038668131;0,401837603821087;0,0515458459800946;0,0507282181595727;0,0366991364909061;0,354001839926403;0,333356862191478;0,141073151219971;0,0953918731323969;0,0481165149055316;0,434059828520197;0,282738095238095;0,103208020050125;0,0995864661654135;0,0643233082706767;0,333028171681841;0,223214285714286;0,198157894736842;0,125106516290727;0,0749498746867168
107;107;107;Düsseldorf II;5;Nordrhein-Westfalen;NW;0;0;0;108;108;108;75;0;0;0;0;0;0;0;0;2002;Düsseldorf II;5;0;192689;150811;149275;74034;62663;52416;47997;0;0;8859;17538;9825;14570;2183;2574;2005;Düsseldorf II;5;0;193401;146767;145115;66555;56223;55982;46704;0;0;7483;13902;6324;15200;7070;8569;2009;Düsseldorf II;5;0;195910;134823;133495;44295;34873;50233;40906;10758;20625;12948;13244;13137;16897;0;0;2013;Düsseldorf II;0,351137162954279;0,49090583578121;0,0651477677357752;0,0587423994270975;0,014475071447043;0,321534081393401;0,415506826425128;0,0966109899145288;0,116291251964379;0,0170677205243649;0,385776797712159;0,453473873554682;0,0430887052266518;0,050985575776571;0,0481715917065825;0,321841298280674;0,383076577159716;0,103565515408777;0,0947215654745276;0,0583850593116981;0,376291246863178;0,328541866002092;0,0797935070425669;0,0974388642887341;0,0960370263234018;0,306423461552867;0,258657647434043;0,152978349391424;0,125327280953547;0,0982324974225466
108;108;108;Neuss I;5;Nordrhein-Westfalen;NW;0;0;0;109;109;109;76;0;0;0;0;0;0;0;0;2002;Neuss I;5;0;210801;169036;168082;75169;64901;73250;67931;0;0;5874;11806;10161;17324;1512;1611;2005;Neuss I;5;0;212741;164493;163017;65603;57537;77781;65763;0;0;5111;9806;5994;18411;5464;6484;2009;Neuss I;5;0;213950;149942;148247;43614;36812;70787;55419;12763;25944;8709;9755;9935;12133;0;0;2013;Neuss I;0,435799193250913;0,444692254904281;0,0601114555479306;0,0347499940841004;0,00894484015239357;0,404153924870004;0,383947798102179;0,102487044179938;0,0698431103433588;0,00953051420999077;0,477134286608145;0,398819402649353;0,0364392405755868;0,031071230994632;0,0332172189698042;0,403411914094849;0,349783881380971;0,11192573544163;0,0596134789930271;0,0394180907394236;0,477493642367131;0,290872470688666;0,0851195795707674;0,0662589534620053;0,0580824585506396;0,373828812724709;0,245508263195102;0,173026903736111;0,0809179549425778;0,0650584892825226
109;109;109;Mönchengladbach;5;Nordrhein-Westfalen;NW;0;0;0;110;110;110;78;0;0;0;0;0;0;0;0;2002;Mönchengladbach;5;0;195672;145540;143906;60892;54674;62671;58708;0;0;7029;11134;10619;14263;1372;1649;2005;Mönchengladbach;5;0;195069;141494;139499;54170;48167;66715;54439;0;0;5308;8715;5711;16819;5870;7337;2009;Mönchengladbach;5;0;194294;124190;122746;33852;30018;55784;43020;11573;22148;9233;10241;10162;10876;0;0;2013;Mönchengladbach;0,435499562214223;0,418386697815034;0,0729627593788649;0,0482960010993541;0,00942696166002474;0,407960752157658;0,375663047959324;0,0980005496770647;0,0765013054830287;0,0113302184966332;0,478247155893591;0,38284308875288;0,0403621354969115;0,0375139581890398;0,0414858580575855;0,390246525064696;0,340417261509322;0,118867231119341;0,0615927177124118;0,0518537888532376;0,454466948006452;0,272582333521217;0,0931878573154038;0,081826233996296;0,0743457605282229;0,350479852703958;0,241710282631452;0,178339640872856;0,0875754891698204;0,0824623560673162
110;110;110;Krefeld I  Neuss II;5;Nordrhein-Westfalen;NW;0;0;0;111;111;111;79;0;0;0;0;0;0;0;0;2002;Krefeld I - Neuss II;5;0;201213;163524;161737;67983;60035;70401;63527;0;0;8493;13767;11967;18757;1470;1600;2005;Krefeld I - Neuss II;5;0;202982;161147;159039;61414;53272;75258;61323;0;0;6994;11422;8050;21763;5569;6867;2009;Krefeld I - Neuss II;5;0;204291;149731;148258;43087;35551;62639;53252;18168;28625;8641;10016;12043;13867;0;0;2013;Krefeld I – Neuss II;0,435280733536544;0,415737139502458;0,073181918250532;0,0519373303001394;0,00898950612754091;0,392779636075852;0,367132653310829;0,114704875125364;0,0841894767740515;0,00978449646535065;0,473204685643144;0,381105450303139;0,0499543894704835;0,0434013664542312;0,0345585086908227;0,385584667911644;0,330580153524422;0,135050605968464;0,0708793834201071;0,0426132661482994;0,422499966275007;0,28776272114659;0,121337598760444;0,0804309060915909;0,0577101602206624;0,35918466457122;0,237432462215573;0,19117617594219;0,0926127522022828;0,0668932953095885
111;111;111;Viersen;5;Nordrhein-Westfalen;NW;0;0;0;112;112;112;80;0;0;0;0;0;0;0;0;2002;Viersen;5;0;222874;179695;177862;73053;66272;78408;72409;0;0;9580;13864;13626;19617;1501;1605;2005;Viersen;5;0;225763;177272;175004;64985;58961;84058;69446;0;0;8065;11651;9520;22469;6568;7627;2009;Viersen;5;0;227805;164366;162708;41691;36743;79359;61723;15755;30071;11102;11935;12633;14433;0;0;2013;Viersen;0,440836153872103;0,406538857508556;0,0758284871587969;0,053312557388909;0,0083530426556109;0,40710775769979;0,368802693452795;0,109168312974763;0,0771529536158491;0,00893180110743204;0,48032044981829;0,366583555214586;0,0537027844216797;0,0454950584412654;0,0370504084119319;0,396825215423647;0,332601877341035;0,126748725122975;0,0657238593799359;0,0430242790739654;0,487738771295818;0,253647347991677;0,0958531569789372;0,0768589610990107;0,067544382658214;0,379348280354992;0,223543798595817;0,182951461981188;0,0878101310490004;0,072612340751737
112;112;112;Kleve;5;Nordrhein-Westfalen;NW;0;0;0;113;113;113;81;0;0;0;0;0;0;0;0;2002;Kleve;5;0;219163;175835;173973;72704;64591;79865;77039;0;0;7022;10970;11163;16502;1508;1339;2005;Kleve;5;0;223341;173899;171451;63567;56710;85994;76189;0;0;6310;9545;8460;18331;5207;6540;2009;Kleve;5;0;226029;158453;156739;46290;36810;76480;66161;14620;25249;8787;9566;10148;12355;0;0;2013;Kleve;0,459065487173297;0,413478545227059;0,0634856541644155;0,0399351664913129;0,0085762220263315;0,442821587257793;0,367338698211391;0,0938493473995507;0,0623880342366423;0,00761509369579435;0,501566045109098;0,365539767336212;0,0486489284009684;0,0362854300484764;0,0299426678704305;0,444377693918379;0,326108833288288;0,105411761999781;0,0548881822207143;0,0376080368489756;0,487944927554725;0,292137100591343;0,0922671075965744;0,0640442276258575;0,0554549298530164;0,422109366526519;0,232308634106013;0,159346935684399;0,0779726480407439;0,0603712141770746
113;113;113;Wesel I;5;Nordrhein-Westfalen;NW;0;0;0;114;114;114;82;0;0;0;0;0;0;0;0;2002;Wesel I;5;0;202061;164371;162902;81416;75067;60522;54056;0;0;8042;12795;10002;15372;1484;1507;2005;Wesel I;5;0;204858;164457;162566;79615;72290;63622;53850;0;0;5884;10209;5716;14529;6301;7708;2009;Wesel I;5;0;207451;151261;149708;57225;48139;57576;49564;10624;19441;11071;12676;9873;12853;0;0;2013;Wesel I;0,371523983744828;0,495318517256694;0,0608501499656265;0,0489259054212726;0,00902835658358226;0,331831407840297;0,456692482250519;0,0935201464978615;0,0778421984413309;0,00916828394303131;0,391361047205443;0,484108307946758;0,0347568057303733;0,0357783493557586;0,0383139665687687;0,331250076891847;0,439567789756593;0,0883452817453803;0,0620770170926139;0,0468693944313711;0,384588665936356;0,378319593285778;0,0702362142257423;0,065271286055229;0,073191371206061;0,331071151842253;0,318251234620953;0,128526189830822;0,0849723325906876;0,0838021697595547
114;114;114;Krefeld II  Wesel II;5;Nordrhein-Westfalen;NW;0;0;0;115;115;115;83;0;0;0;0;0;0;0;0;2002;Krefeld II - Wesel II;5;0;182423;145484;143739;73974;67089;49253;45049;0;0;7643;12996;9851;13290;1640;1757;2005;Krefeld II - Wesel II;5;0;182775;142804;140858;71413;61757;51285;43053;0;0;5168;10897;6006;14161;5564;7209;2009;Krefeld II - Wesel II;5;0;182878;129601;128189;50636;40990;44906;38812;11098;18168;10123;11438;9462;12727;0;0;2013;Krefeld II – Wesel II;0,342655785834046;0,508468285172253;0,0677119133375491;0,0525349866652003;0,0112727172747519;0,313408330376585;0,461143493442578;0,0913502515740563;0,0893294107943142;0,0120769294217921;0,364090076530974;0,50007702865466;0,0420576454441052;0,0361894624800426;0,0389624940477858;0,305648241491431;0,432459875073527;0,0991638889666956;0,0763073863477214;0,0504817792218705;0,350310869107334;0,39070686182977;0,0856320553082152;0,0730086959205562;0,0781089652086018;0,302771688678436;0,316278423777594;0,14018410351772;0,098201402766954;0,0882554918557727
115;115;115;Duisburg I;5;Nordrhein-Westfalen;NW;0;0;0;116;116;116;84;1;0;0;0;0;0;0;0;2002;Duisburg I;5;0;191150;152022;149962;86147;80291;41751;37469;0;0;9594;13977;7514;10701;3014;2873;2005;Duisburg I;5;0;188411;145909;143653;80328;71746;41821;35040;0;0;5884;11955;3951;9644;8936;10468;2009;Duisburg I;5;0;185802;128326;126692;53363;45956;40001;33638;7501;12709;13237;14678;9791;12118;0;0;2013;Duisburg I;0,278410530667769;0,566674560261015;0,0494270566102275;0,0631092868137506;0,0198260778045283;0,249856630346354;0,528153819841865;0,0703911275999526;0,0919406401705016;0,0188985804686164;0,291125141834838;0,550534922451665;0,0270785215442502;0,040326504876327;0,0612436518652037;0,24392111546574;0,491717440322393;0,0660959913370663;0,0819346304888663;0,07174334688059;0,315734221576737;0,415839346663965;0,0584526908031108;0,0762978663715849;0,103151348908249;0,26551005588356;0,358119165251001;0,0990368280784876;0,0944313701042657;0,114380562006141
116;116;116;Duisburg II;5;Nordrhein-Westfalen;NW;0;0;0;117;117;117;85;1;0;0;0;0;0;0;0;2002;Duisburg II;5;0;166610;121513;119390;75332;70438;29276;27277;0;0;4882;7686;5682;7335;2464;2068;2005;Duisburg II;5;0;163423;116258;113934;70299;62995;28066;24076;0;0;2942;6873;2625;6219;7621;8980;2009;Duisburg II;5;0;159541;95554;94087;44436;38305;24779;21808;5189;7872;10519;12940;5430;6582;0;0;2013;Duisburg II;0,245213166931904;0,619950128792804;0,0467604289253002;0,0401767712096648;0,0202776657641569;0,228469721082168;0,579674602717405;0,0603639116802317;0,0632524915029668;0,0170187551949174;0,246335597802236;0,604680968191436;0,0225790913313492;0,025305785408316;0,0655524781090334;0,211315322906244;0,54185518415937;0,0534930929484423;0,0591185122744241;0,0772419962497204;0,263362632457194;0,465035477321724;0,0543043723967599;0,0568265064780124;0,110084350210352;0,231785475145344;0,400872804906126;0,0823827364631517;0,0688825166921322;0,135420809175963
117;117;117;Oberhausen  Wesel III;5;Nordrhein-Westfalen;NW;0;0;0;118;118;118;86;0;0;0;0;0;0;0;0;2002;Oberhausen - Wesel III;5;0;215525;169093;167227;102747;95230;42384;40177;0;0;8604;13039;8692;11690;2528;2379;2005;Oberhausen - Wesel III;5;0;213983;166618;164274;95580;88560;43411;38228;0;0;9668;11350;4344;10362;9108;10843;2009;Oberhausen - Wesel III;5;0;212283;148108;146305;65189;57689;40001;35712;9231;15049;14008;16311;14772;13352;0;0;2013;Oberhausen – Wesel III;0,253451894729918;0,607636034608174;0,0514036654385457;0,0508832417663653;0,0149503527644551;0,24025426516053;0,56318120797431;0,0691335537248733;0,0771114120631842;0,0140691808649678;0,264259712431669;0,573647505071481;0,02607161291097;0,0580249432834388;0,054663961876868;0,232708767059912;0,531515202439112;0,0621901595265818;0,0681198910081744;0,0650770024847255;0,273408290899149;0,440145029302941;0,0623261403840441;0,0997380290058606;0,0945796310800227;0,244092819794265;0,389506306208983;0,101608285845464;0,0901504307667378;0,110129094984741
118;118;118;Mülheim  Essen I;5;Nordrhein-Westfalen;NW;0;0;0;119;119;119;87;0;0;0;0;0;0;0;0;2002;Mülheim - Essen I;5;0;200084;161248;159629;85070;82315;49039;44022;0;0;9829;13539;11152;13806;2005;2043;2005;Mülheim - Essen I;5;0;197688;157290;155474;81810;74069;51021;42744;0;0;6385;11676;5149;12595;7918;9801;2009;Mülheim - Essen I;5;0;194638;140658;139251;57547;49498;44653;37762;11852;18416;12143;13226;10801;13253;0;0;2013;Mülheim – Essen I;0,307206084107524;0,527572435006946;0,0691605477277238;0,0609557948005557;0,0124342627505457;0,275776957820947;0,510486951776146;0,085619666600516;0,0839638321095455;0,0126699245882119;0,328164194656341;0,520122067518596;0,0327357111068727;0,0405938076165045;0,0503401360544218;0,274926997440086;0,470907241401233;0,0800750206624706;0,0742323097463284;0,062311653633416;0,320665560750013;0,409127102617697;0,0842611156137582;0,0767890912710262;0,0863299634574642;0,27117938111755;0,351903197827354;0,130927497902714;0,0942214449231469;0,0940294899685763
119;119;119;Essen II;5;Nordrhein-Westfalen;NW;0;0;0;120;120;120;89;0;0;0;0;0;0;0;0;2002;Essen II;5;0;177226;129959;128207;78065;69900;34118;31399;0;0;5812;11082;6134;9075;2026;2135;2005;Essen II;5;0;174161;126509;124726;72664;64278;34099;29742;0;0;4186;8787;3692;7848;7603;9238;2009;Essen II;5;0;171457;107997;106689;49023;41637;28968;25067;6967;10947;11065;12431;7352;9495;0;0;2013;Essen II;0,266116514698885;0,600689448210589;0,0471995013812048;0,0447217968743988;0,0155895320831955;0,244908624334085;0,537861941073723;0,0698297155256658;0,0852730476534907;0,0164282581429528;0,273391273671889;0,574378107486424;0,0291836944407117;0,0330885549644689;0,0600984910164494;0,23845870147363;0,50809033349406;0,06203511212641;0,0694575089519323;0,0730224727094515;0,271518150887158;0,453929275813217;0,0645110512329046;0,0680759650731039;0,102456549718974;0,234953931520588;0,385538487180199;0,101363926775744;0,0879191088641351;0,11510504921433
